bin_start,bin_end,frequency
-8000000000,-7900000000,1
-7900000000,-7800000000,1
-7800000000,-7700000000,3
-7700000000,-7600000000,1
-7600000000,-7500000000,4
-7500000000,-7400000000,3
-7300000000,-7200000000,5
-7200000000,-7100000000,2
-7100000000,-7000000000,3
-7000000000,-6900000000,2
-6900000000,-6800000000,2
-6800000000,-6700000000,3
-6700000000,-6600000000,3
-6600000000,-6500000000,2
-6500000000,-6400000000,1
-6400000000,-6300000000,2
-6300000000,-6200000000,4
-6200000000,-6100000000,2
-6100000000,-6000000000,7
-6000000000,-5900000000,2
-5900000000,-5800000000,3
-5800000000,-5700000000,4
-5700000000,-5600000000,4
-5600000000,-5500000000,4
-5500000000,-5400000000,2
-5400000000,-5300000000,8
-5300000000,-5200000000,1
-5200000000,-5100000000,2
-5100000000,-5000000000,6
-5000000000,-4900000000,6
-4900000000,-4800000000,8
-4800000000,-4700000000,6
-4700000000,-4600000000,4
-4600000000,-4500000000,8
-4500000000,-4400000000,7
-4400000000,-4300000000,7
-4300000000,-4200000000,9
-4200000000,-4100000000,5
-4100000000,-4000000000,9
-4000000000,-3900000000,5
-3900000000,-3800000000,9
-3800000000,-3700000000,11
-3700000000,-3600000000,6
-3600000000,-3500000000,6
-3500000000,-3400000000,9
-3400000000,-3300000000,9
-3300000000,-3200000000,6
-3200000000,-3100000000,3
-3100000000,-3000000000,11
-3000000000,-2900000000,13
-2900000000,-2800000000,6
-2800000000,-2700000000,9
-2700000000,-2600000000,6
-2600000000,-2500000000,13
-2500000000,-2400000000,6
-2400000000,-2300000000,11
-2300000000,-2200000000,12
-2200000000,-2100000000,12
-2100000000,-2000000000,14
-2000000000,-1900000000,8
-1900000000,-1800000000,17
-1800000000,-1700000000,8
-1700000000,-1600000000,11
-1600000000,-1500000000,17
-1500000000,-1400000000,10
-1400000000,-1300000000,10
-1300000000,-1200000000,12
-1200000000,-1100000000,12
-1100000000,-1000000000,12
-1000000000,-900000000,19
-900000000,-800000000,13
-800000000,-700000000,15
-700000000,-600000000,10
-600000000,-500000000,19
-500000000,-400000000,14
-400000000,-300000000,16
-300000000,-200000000,25
-200000000,-100000000,23
-100000000,0,18
